input	output
segment: गुरुभिर्धराधरवरैः	गुरुभिः धराधरवरैः
segment: विभीषणः---एष एष	विभीषणः---एषः एषः
segment: खल्वार्यपुत्रस्यागमनेन	खलु आर्यपुत्रस्य आगमनेन
segment: यदिच्छन्ति	यत् इच्छन्ति
segment: प्रेषितो राघवेणाहं	प्रेषितः राघवेण अहम्
segment: जनेऽनुक्रोशं परिश्रमं	जने अनुक्रोशम् परिश्रमम्
segment: पूर्णमेवाब्धिं	पूर्णम् एव अब्धिं
segment: श्रूयन्तां मद्विभवाः	श्रूयन्ताम् मद्विभवाः
segment: शिवो वा	शिवः वा
segment: विवृद्धश्चिरं	विवृद्धः चिरम्
segment: विरुद्धस्येति--क	विरुद्धस्य इति--क
